type,queueSize,generated,collected,elapsedInMicros,retryOnFull
MutexBased,1700,106000,106000,18668,1
MutexBased,1700,106000,74601,11466,0
MutexBased,1800,106000,106000,18031,1
MutexBased,1800,106000,74588,13412,0
MutexBased,1900,106000,106000,18529,1
MutexBased,1900,106000,91961,15055,0
MutexBased,2000,106000,106000,17213,1
MutexBased,2000,106000,85114,13521,0
MutexBased,100,107000,107000,20139,1
MutexBased,100,107000,51741,10044,0
MutexBased,200,107000,107000,19487,1
MutexBased,200,107000,63758,12244,0
MutexBased,300,107000,107000,20220,1
MutexBased,300,107000,69587,13407,0
MutexBased,400,107000,107000,20809,1
MutexBased,400,107000,55352,11306,0
MutexBased,500,107000,107000,18351,1
MutexBased,500,107000,75218,12422,0
MutexBased,600,107000,107000,18668,1
MutexBased,600,107000,68953,13197,0
MutexBased,700,107000,107000,20182,1
MutexBased,700,107000,45654,8291,0
MutexBased,800,107000,107000,26084,1
MutexBased,800,107000,100906,18243,0
MutexBased,900,107000,107000,17114,1
MutexBased,900,107000,70486,11994,0
MutexBased,1000,107000,107000,18566,1
MutexBased,1000,107000,90290,14680,0
MutexBased,1100,107000,107000,19330,1
MutexBased,1100,107000,89391,14810,0
MutexBased,1200,107000,107000,17858,1
MutexBased,1200,107000,79655,14413,0
MutexBased,1300,107000,107000,17144,1
MutexBased,1300,107000,94846,16198,0
MutexBased,1400,107000,107000,18763,1
MutexBased,1400,107000,86320,14668,0
MutexBased,1500,107000,107000,18834,1
MutexBased,1500,107000,46811,9882,0
MutexBased,1600,107000,107000,18693,1
MutexBased,1600,107000,88338,15299,0
MutexBased,1700,107000,107000,17828,1
MutexBased,1700,107000,79630,11616,0
MutexBased,1800,107000,107000,18968,1
MutexBased,1800,107000,101308,17793,0
MutexBased,1900,107000,107000,20404,1
MutexBased,1900,107000,53362,8350,0
MutexBased,2000,107000,107000,19345,1
MutexBased,2000,107000,45333,8168,0
MutexBased,100,108000,108000,29340,1
MutexBased,100,108000,56936,13297,0
MutexBased,200,108000,108000,23942,1
MutexBased,200,108000,60210,13868,0
MutexBased,300,108000,108000,21088,1
MutexBased,300,108000,69829,15057,0
MutexBased,400,108000,108000,21593,1
MutexBased,400,108000,76094,17198,0
MutexBased,500,108000,108000,23049,1
MutexBased,500,108000,55836,11457,0
MutexBased,600,108000,108000,23878,1
MutexBased,600,108000,41000,10037,0
MutexBased,700,108000,108000,21265,1
MutexBased,700,108000,76850,14901,0
MutexBased,800,108000,108000,18144,1
MutexBased,800,108000,55762,11187,0
MutexBased,900,108000,108000,18351,1
MutexBased,900,108000,79163,12838,0
MutexBased,1000,108000,108000,18680,1
MutexBased,1000,108000,78159,13295,0
MutexBased,1100,108000,108000,20157,1
MutexBased,1100,108000,59565,10072,0
MutexBased,1200,108000,108000,18928,1
MutexBased,1200,108000,84561,15593,0
MutexBased,1300,108000,108000,18748,1
MutexBased,1300,108000,75446,14815,0
MutexBased,1400,108000,108000,22625,1
MutexBased,1400,108000,86265,13248,0
MutexBased,1500,108000,108000,18427,1
MutexBased,1500,108000,77668,13522,0
MutexBased,1600,108000,108000,19004,1
MutexBased,1600,108000,63551,11042,0
MutexBased,1700,108000,108000,16261,1
MutexBased,1700,108000,73645,12495,0
MutexBased,1800,108000,108000,19406,1
MutexBased,1800,108000,60465,10248,0
MutexBased,1900,108000,108000,18538,1
MutexBased,1900,108000,67333,11612,0
MutexBased,2000,108000,108000,19398,1
MutexBased,2000,108000,66534,10687,0
MutexBased,100,109000,109000,23591,1
MutexBased,100,109000,49555,10818,0
MutexBased,200,109000,109000,21309,1
MutexBased,200,109000,56007,11826,0
MutexBased,300,109000,109000,22878,1
MutexBased,300,109000,78314,14877,0
MutexBased,400,109000,109000,20097,1
MutexBased,400,109000,69742,13100,0
MutexBased,500,109000,109000,20257,1
MutexBased,500,109000,75042,14760,0
MutexBased,600,109000,109000,20311,1
MutexBased,600,109000,61139,11617,0
MutexBased,700,109000,109000,19273,1
MutexBased,700,109000,85573,15563,0
MutexBased,800,109000,109000,22267,1
MutexBased,800,109000,73193,13180,0
MutexBased,900,109000,109000,16642,1
MutexBased,900,109000,77388,12016,0
MutexBased,1000,109000,109000,19390,1
MutexBased,1000,109000,73142,12583,0
MutexBased,1100,109000,109000,19177,1
MutexBased,1100,109000,56676,11339,0
MutexBased,1200,109000,109000,19356,1
MutexBased,1200,109000,81579,14662,0
MutexBased,1300,109000,109000,18232,1
MutexBased,1300,109000,67872,11890,0
MutexBased,1400,109000,109000,19363,1
MutexBased,1400,109000,61403,17067,0
MutexBased,1500,109000,109000,21096,1
MutexBased,1500,109000,60682,11142,0
MutexBased,1600,109000,109000,17939,1
MutexBased,1600,109000,67723,11703,0
MutexBased,1700,109000,109000,20225,1
MutexBased,1700,109000,81792,13175,0
MutexBased,1800,109000,109000,20715,1
MutexBased,1800,109000,49881,13325,0
MutexBased,1900,109000,109000,20567,1
MutexBased,1900,109000,86143,14678,0
MutexBased,2000,109000,109000,20982,1
MutexBased,2000,109000,88973,14800,0
MutexBased,100,110000,110000,22599,1
MutexBased,100,110000,57598,10761,0
MutexBased,200,110000,110000,24801,1
MutexBased,200,110000,69375,14271,0
MutexBased,300,110000,110000,22572,1
MutexBased,300,110000,45256,14893,0
MutexBased,400,110000,110000,21385,1
MutexBased,400,110000,72355,14959,0
MutexBased,500,110000,110000,22816,1
MutexBased,500,110000,70127,10967,0
MutexBased,600,110000,110000,19788,1
MutexBased,600,110000,81144,16066,0
MutexBased,700,110000,110000,20690,1
MutexBased,700,110000,94156,19227,0
MutexBased,800,110000,110000,17085,1
MutexBased,800,110000,60323,13356,0
MutexBased,900,110000,110000,23360,1
MutexBased,900,110000,80357,13516,0
MutexBased,1000,110000,110000,22226,1
MutexBased,1000,110000,92786,16846,0
MutexBased,1100,110000,110000,21095,1
MutexBased,1100,110000,80495,14300,0
MutexBased,1200,110000,110000,22823,1
MutexBased,1200,110000,59754,14512,0
MutexBased,1300,110000,110000,23271,1
MutexBased,1300,110000,94835,20208,0
MutexBased,1400,110000,110000,25092,1
MutexBased,1400,110000,95108,20038,0
MutexBased,1500,110000,110000,29479,1
MutexBased,1500,110000,89235,17830,0
MutexBased,1600,110000,110000,24215,1
MutexBased,1600,110000,64665,13213,0
MutexBased,1700,110000,110000,19046,1
MutexBased,1700,110000,96121,19044,0
MutexBased,1800,110000,110000,20650,1
MutexBased,1800,110000,70217,15728,0
MutexBased,1900,110000,110000,19481,1
MutexBased,1900,110000,64141,14556,0
MutexBased,2000,110000,110000,23307,1
MutexBased,2000,110000,90965,18949,0
MutexBased,100,111000,111000,29115,1
MutexBased,100,111000,66871,15098,0
MutexBased,200,111000,111000,27737,1
MutexBased,200,111000,52013,12445,0
MutexBased,300,111000,111000,25469,1
MutexBased,300,111000,64373,14607,0
MutexBased,400,111000,111000,25332,1
MutexBased,400,111000,67444,16956,0
MutexBased,500,111000,111000,24693,1
MutexBased,500,111000,77955,17815,0
MutexBased,600,111000,111000,22719,1
MutexBased,600,111000,57830,12660,0
MutexBased,700,111000,111000,24374,1
MutexBased,700,111000,69034,14263,0
MutexBased,800,111000,111000,22788,1
MutexBased,800,111000,51541,13566,0
MutexBased,900,111000,111000,23641,1
MutexBased,900,111000,59518,11808,0
MutexBased,1000,111000,111000,18290,1
MutexBased,1000,111000,88806,15429,0
MutexBased,1100,111000,111000,20446,1
MutexBased,1100,111000,69192,11823,0
MutexBased,1200,111000,111000,20353,1
MutexBased,1200,111000,79715,14641,0
MutexBased,1300,111000,111000,19401,1
MutexBased,1300,111000,84243,13967,0
MutexBased,1400,111000,111000,21668,1
MutexBased,1400,111000,62010,13558,0
MutexBased,1500,111000,111000,20656,1
MutexBased,1500,111000,101276,17696,0
MutexBased,1600,111000,111000,20766,1
MutexBased,1600,111000,82763,15891,0
MutexBased,1700,111000,111000,19258,1
MutexBased,1700,111000,64619,10280,0
MutexBased,1800,111000,111000,20350,1
MutexBased,1800,111000,83377,15217,0
MutexBased,1900,111000,111000,18873,1
MutexBased,1900,111000,76999,12949,0
MutexBased,2000,111000,111000,19621,1
MutexBased,2000,111000,71547,11593,0
MutexBased,100,112000,112000,23945,1
MutexBased,100,112000,61389,12308,0
MutexBased,200,112000,112000,23632,1
MutexBased,200,112000,78770,15891,0
MutexBased,300,112000,112000,22546,1
MutexBased,300,112000,65090,13383,0
MutexBased,400,112000,112000,21744,1
MutexBased,400,112000,76960,15930,0
MutexBased,500,112000,112000,22400,1
MutexBased,500,112000,59540,11821,0
MutexBased,600,112000,112000,22853,1
MutexBased,600,112000,74409,14313,0
MutexBased,700,112000,112000,21608,1
MutexBased,700,112000,100031,18462,0
MutexBased,800,112000,112000,20779,1
MutexBased,800,112000,85884,15825,0
MutexBased,900,112000,112000,18831,1
MutexBased,900,112000,73673,11185,0
MutexBased,1000,112000,112000,20834,1
MutexBased,1000,112000,79611,14404,0
MutexBased,1100,112000,112000,20601,1
MutexBased,1100,112000,82258,13820,0
MutexBased,1200,112000,112000,20828,1
MutexBased,1200,112000,45831,13176,0
MutexBased,1300,112000,112000,17931,1
MutexBased,1300,112000,87314,15672,0
MutexBased,1400,112000,112000,19200,1
MutexBased,1400,112000,79590,14913,0
MutexBased,1500,112000,112000,20970,1
MutexBased,1500,112000,69206,14054,0
MutexBased,1600,112000,112000,18977,1
MutexBased,1600,112000,67841,14568,0
MutexBased,1700,112000,112000,17881,1
MutexBased,1700,112000,50714,9087,0
MutexBased,1800,112000,112000,21245,1
MutexBased,1800,112000,66991,11817,0
MutexBased,1900,112000,112000,20678,1
MutexBased,1900,112000,72528,12101,0
MutexBased,2000,112000,112000,18486,1
MutexBased,2000,112000,90106,16506,0
MutexBased,100,113000,113000,25956,1
MutexBased,100,113000,50298,10885,0
MutexBased,200,113000,113000,22031,1
MutexBased,200,113000,38059,12614,0
MutexBased,300,113000,113000,26734,1
MutexBased,300,113000,75171,14743,0
MutexBased,400,113000,113000,21935,1
MutexBased,400,113000,51012,10743,0
MutexBased,500,113000,113000,19566,1
MutexBased,500,113000,82398,14331,0
MutexBased,600,113000,113000,20985,1
MutexBased,600,113000,86278,15462,0
MutexBased,700,113000,113000,21508,1
MutexBased,700,113000,104764,19104,0
MutexBased,800,113000,113000,18868,1
MutexBased,800,113000,78464,14012,0
MutexBased,900,113000,113000,19389,1
MutexBased,900,113000,87530,12475,0
MutexBased,1000,113000,113000,19060,1
MutexBased,1000,113000,87129,14546,0
MutexBased,1100,113000,113000,18291,1
MutexBased,1100,113000,92206,15403,0
MutexBased,1200,113000,113000,18751,1
MutexBased,1200,113000,91109,15664,0
MutexBased,1300,113000,113000,17749,1
MutexBased,1300,113000,112982,18627,0
MutexBased,1400,113000,113000,19558,1
MutexBased,1400,113000,86302,15647,0
MutexBased,1500,113000,113000,23015,1
MutexBased,1500,113000,78704,13584,0
MutexBased,1600,113000,113000,19476,1
MutexBased,1600,113000,107910,19602,0
MutexBased,1700,113000,113000,14326,1
MutexBased,1700,113000,86309,13132,0
MutexBased,1800,113000,113000,19645,1
MutexBased,1800,113000,93193,16272,0
MutexBased,1900,113000,113000,15915,1
MutexBased,1900,113000,98748,15666,0
MutexBased,2000,113000,113000,18675,1
MutexBased,2000,113000,111412,18597,0
MutexBased,100,114000,114000,22126,1
MutexBased,100,114000,70585,14788,0
MutexBased,200,114000,114000,21563,1
MutexBased,200,114000,66782,13778,0
MutexBased,300,114000,114000,21014,1
MutexBased,300,114000,60338,12349,0
MutexBased,400,114000,114000,20487,1
MutexBased,400,114000,79259,13581,0
MutexBased,500,114000,114000,18538,1
MutexBased,500,114000,93828,16226,0
MutexBased,600,114000,114000,19003,1
MutexBased,600,114000,96000,16208,0
MutexBased,700,114000,114000,20888,1
MutexBased,700,114000,103744,17784,0
MutexBased,800,114000,114000,18303,1
MutexBased,800,114000,94711,15785,0
MutexBased,900,114000,114000,15418,1
MutexBased,900,114000,98589,13943,0
MutexBased,1000,114000,114000,18742,1
MutexBased,1000,114000,101815,17796,0
MutexBased,1100,114000,114000,19771,1
MutexBased,1100,114000,111143,17801,0
MutexBased,1200,114000,114000,18635,1
MutexBased,1200,114000,77004,13053,0
MutexBased,1300,114000,114000,16843,1
MutexBased,1300,114000,59821,9405,0
MutexBased,1400,114000,114000,19438,1
MutexBased,1400,114000,98717,16505,0
MutexBased,1500,114000,114000,18757,1
MutexBased,1500,114000,93281,15541,0
MutexBased,1600,114000,114000,19431,1
MutexBased,1600,114000,79057,14153,0
MutexBased,1700,114000,114000,16774,1
MutexBased,1700,114000,103773,13856,0
MutexBased,1800,114000,114000,18861,1
MutexBased,1800,114000,96835,16314,0
MutexBased,1900,114000,114000,16727,1
MutexBased,1900,114000,87256,14145,0
MutexBased,2000,114000,114000,19089,1
MutexBased,2000,114000,89197,14791,0
MutexBased,100,115000,115000,22162,1
MutexBased,100,115000,59857,12338,0
MutexBased,200,115000,115000,22477,1
MutexBased,200,115000,79384,15023,0
MutexBased,300,115000,115000,21515,1
MutexBased,300,115000,64926,12096,0
MutexBased,400,115000,115000,19841,1
MutexBased,400,115000,92441,15369,0
MutexBased,500,115000,115000,19120,1
MutexBased,500,115000,86928,15720,0
MutexBased,600,115000,115000,18790,1
MutexBased,600,115000,94355,15754,0
MutexBased,700,115000,115000,20977,1
MutexBased,700,115000,99002,17012,0
MutexBased,800,115000,115000,20449,1
MutexBased,800,115000,101610,17560,0
MutexBased,900,115000,115000,17180,1
MutexBased,900,115000,96808,13337,0
MutexBased,1000,115000,115000,19140,1
MutexBased,1000,115000,83623,20199,0
MutexBased,1100,115000,115000,18153,1
MutexBased,1100,115000,108600,16821,0
MutexBased,1200,115000,115000,19563,1
MutexBased,1200,115000,101366,16160,0
MutexBased,1300,115000,115000,19225,1
MutexBased,1300,115000,88972,12278,0
MutexBased,1400,115000,115000,19721,1
MutexBased,1400,115000,72886,12860,0
MutexBased,1500,115000,115000,20585,1
MutexBased,1500,115000,101550,17241,0
MutexBased,1600,115000,115000,20660,1
MutexBased,1600,115000,75857,13856,0
MutexBased,1700,115000,115000,18883,1
MutexBased,1700,115000,94005,13194,0
MutexBased,1800,115000,115000,20860,1
MutexBased,1800,115000,85917,14301,0
MutexBased,1900,115000,115000,19159,1
MutexBased,1900,115000,95501,14840,0
MutexBased,2000,115000,115000,19038,1
MutexBased,2000,115000,91726,14630,0
MutexBased,100,116000,116000,21939,1
MutexBased,100,116000,55997,11501,0
MutexBased,200,116000,116000,21587,1
MutexBased,200,116000,99302,18091,0
MutexBased,300,116000,116000,21586,1
MutexBased,300,116000,72260,14195,0
MutexBased,400,116000,116000,22906,1
MutexBased,400,116000,64709,12811,0
MutexBased,500,116000,116000,20135,1
MutexBased,500,116000,86746,15718,0
MutexBased,600,116000,116000,20818,1
MutexBased,600,116000,112983,19433,0
MutexBased,700,116000,116000,21674,1
MutexBased,700,116000,63159,16803,0
MutexBased,800,116000,116000,18866,1
MutexBased,800,116000,92426,15865,0
MutexBased,900,116000,116000,16726,1
MutexBased,900,116000,103988,14622,0
MutexBased,1000,116000,116000,19984,1
MutexBased,1000,116000,96731,15755,0
MutexBased,1100,116000,116000,19407,1
MutexBased,1100,116000,80502,13697,0
MutexBased,1200,116000,116000,19660,1
MutexBased,1200,116000,77797,13772,0
MutexBased,1300,116000,116000,17779,1
MutexBased,1300,116000,112747,19287,0
MutexBased,1400,116000,116000,18997,1
MutexBased,1400,116000,99573,16697,0
MutexBased,1500,116000,116000,19507,1
MutexBased,1500,116000,91281,15412,0
MutexBased,1600,116000,116000,20290,1
MutexBased,1600,116000,87993,15144,0
MutexBased,1700,116000,116000,16681,1
MutexBased,1700,116000,113662,15196,0
MutexBased,1800,116000,116000,20221,1
MutexBased,1800,116000,75646,12919,0
MutexBased,1900,116000,116000,19969,1
MutexBased,1900,116000,84687,14987,0
MutexBased,2000,116000,116000,18664,1
MutexBased,2000,116000,81517,14197,0
MutexBased,100,117000,117000,21450,1
MutexBased,100,117000,43163,9292,0
MutexBased,200,117000,117000,23180,1
MutexBased,200,117000,91240,16789,0
MutexBased,300,117000,117000,21716,1
MutexBased,300,117000,81524,14823,0
MutexBased,400,117000,117000,21503,1
MutexBased,400,117000,51804,11423,0
MutexBased,500,117000,117000,18535,1
MutexBased,500,117000,68084,11564,0
MutexBased,600,117000,117000,19623,1
MutexBased,600,117000,97881,17166,0
MutexBased,700,117000,117000,21055,1
MutexBased,700,117000,100379,17878,0
MutexBased,800,117000,117000,19796,1
MutexBased,800,117000,77737,14361,0
MutexBased,900,117000,117000,22636,1
MutexBased,900,117000,105684,15319,0
MutexBased,1000,117000,117000,18562,1
MutexBased,1000,117000,91267,15226,0
MutexBased,1100,117000,117000,20919,1
MutexBased,1100,117000,106517,17641,0
MutexBased,1200,117000,117000,19268,1
MutexBased,1200,117000,80905,14084,0
MutexBased,1300,117000,117000,17912,1
MutexBased,1300,117000,89427,13812,0
MutexBased,1400,117000,117000,20295,1
MutexBased,1400,117000,109462,18476,0
MutexBased,1500,117000,117000,19727,1
MutexBased,1500,117000,96027,16056,0
MutexBased,1600,117000,117000,21065,1
MutexBased,1600,117000,105192,17620,0
MutexBased,1700,117000,117000,15159,1
MutexBased,1700,117000,103121,16330,0
MutexBased,1800,117000,117000,20594,1
MutexBased,1800,117000,107088,18072,0
MutexBased,1900,117000,117000,19058,1
MutexBased,1900,117000,101728,14746,0
MutexBased,2000,117000,117000,18703,1
MutexBased,2000,117000,78052,12948,0
MutexBased,100,118000,118000,23562,1
MutexBased,100,118000,61657,12234,0
MutexBased,200,118000,118000,21517,1
MutexBased,200,118000,88316,17583,0
MutexBased,300,118000,118000,22201,1
MutexBased,300,118000,85437,15104,0
MutexBased,400,118000,118000,22303,1
MutexBased,400,118000,92122,16619,0
MutexBased,500,118000,118000,17963,1
MutexBased,500,118000,89570,15503,0
MutexBased,600,118000,118000,20443,1
MutexBased,600,118000,61899,15833,0
MutexBased,700,118000,118000,19068,1
MutexBased,700,118000,87098,15993,0
MutexBased,800,118000,118000,20880,1
MutexBased,800,118000,116647,19229,0
MutexBased,900,118000,118000,18557,1
MutexBased,900,118000,91499,14690,0
MutexBased,1000,118000,118000,18910,1
MutexBased,1000,118000,91564,15628,0
MutexBased,1100,118000,118000,19112,1
MutexBased,1100,118000,72302,12522,0
MutexBased,1200,118000,118000,20145,1
MutexBased,1200,118000,109614,17529,0
MutexBased,1300,118000,118000,18511,1
MutexBased,1300,118000,81138,11555,0
MutexBased,1400,118000,118000,20823,1
MutexBased,1400,118000,109955,19466,0
MutexBased,1500,118000,118000,23744,1
MutexBased,1500,118000,97862,17176,0
MutexBased,1600,118000,118000,21160,1
MutexBased,1600,118000,92707,16432,0
MutexBased,1700,118000,118000,17581,1
MutexBased,1700,118000,93048,12915,0
MutexBased,1800,118000,118000,20692,1
MutexBased,1800,118000,89876,16559,0
MutexBased,1900,118000,118000,20597,1
MutexBased,1900,118000,83512,14183,0
MutexBased,2000,118000,118000,19737,1
MutexBased,2000,118000,93557,18984,0
MutexBased,100,119000,119000,22717,1
MutexBased,100,119000,53485,11769,0
MutexBased,200,119000,119000,24227,1
MutexBased,200,119000,80202,14946,0
MutexBased,300,119000,119000,26298,1
MutexBased,300,119000,89789,15739,0
MutexBased,400,119000,119000,20625,1
MutexBased,400,119000,84654,14982,0
MutexBased,500,119000,119000,29795,1
MutexBased,500,119000,66570,13192,0
MutexBased,600,119000,119000,20066,1
MutexBased,600,119000,89700,15607,0
MutexBased,700,119000,119000,23332,1
MutexBased,700,119000,94932,20274,0
MutexBased,800,119000,119000,19783,1
MutexBased,800,119000,105169,18220,0
MutexBased,900,119000,119000,19160,1
MutexBased,900,119000,101976,14675,0
MutexBased,1000,119000,119000,21682,1
MutexBased,1000,119000,96961,16767,0
MutexBased,1100,119000,119000,19959,1
MutexBased,1100,119000,98197,16191,0
MutexBased,1200,119000,119000,20492,1
MutexBased,1200,119000,107591,17745,0
MutexBased,1300,119000,119000,17528,1
MutexBased,1300,119000,99213,16154,0
MutexBased,1400,119000,119000,22394,1
MutexBased,1400,119000,112856,19219,0
MutexBased,1500,119000,119000,20442,1
MutexBased,1500,119000,79593,14011,0
MutexBased,1600,119000,119000,19786,1
MutexBased,1600,119000,67429,11253,0
MutexBased,1700,119000,119000,17117,1
MutexBased,1700,119000,93770,13448,0
MutexBased,1800,119000,119000,20273,1
MutexBased,1800,119000,107800,18515,0
MutexBased,1900,119000,119000,17463,1
MutexBased,1900,119000,101377,15950,0
MutexBased,2000,119000,119000,20184,1
MutexBased,2000,119000,83268,14203,0
MutexBased,100,120000,120000,24154,1
MutexBased,100,120000,69056,13724,0
MutexBased,200,120000,120000,24836,1
MutexBased,200,120000,76294,15704,0
MutexBased,300,120000,120000,22796,1
MutexBased,300,120000,84913,15712,0
MutexBased,400,120000,120000,21489,1
MutexBased,400,120000,60725,14206,0
MutexBased,500,120000,120000,21144,1
MutexBased,500,120000,80756,13446,0
MutexBased,600,120000,120000,21769,1
MutexBased,600,120000,87164,15511,0
MutexBased,700,120000,120000,20179,1
MutexBased,700,120000,101283,17401,0
MutexBased,800,120000,120000,24261,1
MutexBased,800,120000,71874,12636,0
MutexBased,900,120000,120000,18458,1
MutexBased,900,120000,105614,14788,0
MutexBased,1000,120000,120000,20097,1
MutexBased,1000,120000,118539,19036,0
MutexBased,1100,120000,120000,20213,1
MutexBased,1100,120000,107412,17744,0
MutexBased,1200,120000,120000,20372,1
MutexBased,1200,120000,73901,12890,0
MutexBased,1300,120000,120000,17695,1
MutexBased,1300,120000,99500,14753,0
MutexBased,1400,120000,120000,19869,1
MutexBased,1400,120000,85288,14551,0
MutexBased,1500,120000,120000,20591,1
MutexBased,1500,120000,79809,14029,0
MutexBased,1600,120000,120000,21001,1
MutexBased,1600,120000,87381,15536,0
MutexBased,1700,120000,120000,21398,1
MutexBased,1700,120000,54327,10428,0
MutexBased,1800,120000,120000,31996,1
MutexBased,1800,120000,117588,20385,0
MutexBased,1900,120000,120000,19030,1
MutexBased,1900,120000,101060,17352,0
MutexBased,2000,120000,120000,21315,1
MutexBased,2000,120000,100253,17179,0
MutexBased,100,121000,121000,23610,1
MutexBased,100,121000,70352,13784,0
MutexBased,200,121000,121000,22096,1
MutexBased,200,121000,81975,15094,0
MutexBased,300,121000,121000,21859,1
MutexBased,300,121000,76600,14839,0
MutexBased,400,121000,121000,22172,1
MutexBased,400,121000,66037,12428,0
MutexBased,500,121000,121000,19803,1
MutexBased,500,121000,105599,18255,0
MutexBased,600,121000,121000,20595,1
MutexBased,600,121000,92390,15582,0
MutexBased,700,121000,121000,20973,1
MutexBased,700,121000,89484,15425,0
MutexBased,800,121000,121000,20920,1
MutexBased,800,121000,99601,16807,0
MutexBased,900,121000,121000,17213,1
MutexBased,900,121000,104013,15739,0
MutexBased,1000,121000,121000,21091,1
MutexBased,1000,121000,117621,20083,0
MutexBased,1100,121000,121000,21846,1
MutexBased,1100,121000,111485,18857,0
MutexBased,1200,121000,121000,20569,1
MutexBased,1200,121000,103874,17407,0
MutexBased,1300,121000,121000,25196,1
MutexBased,1300,121000,99426,14417,0
MutexBased,1400,121000,121000,21671,1
MutexBased,1400,121000,107629,18410,0
MutexBased,1500,121000,121000,21166,1
MutexBased,1500,121000,95722,16430,0
MutexBased,1600,121000,121000,20635,1
MutexBased,1600,121000,75442,14256,0
MutexBased,1700,121000,121000,20875,1
MutexBased,1700,121000,72928,10416,0
MutexBased,1800,121000,121000,21610,1
MutexBased,1800,121000,104761,17563,0
MutexBased,1900,121000,121000,19909,1
MutexBased,1900,121000,121000,19091,0
MutexBased,2000,121000,121000,20888,1
MutexBased,2000,121000,84509,13852,0
MutexBased,100,122000,122000,23169,1
MutexBased,100,122000,60367,12352,0
MutexBased,200,122000,122000,23129,1
MutexBased,200,122000,59403,12075,0
MutexBased,300,122000,122000,21675,1
MutexBased,300,122000,69985,14840,0
MutexBased,400,122000,122000,22555,1
MutexBased,400,122000,106281,19869,0
MutexBased,500,122000,122000,19891,1
MutexBased,500,122000,103408,16859,0
MutexBased,600,122000,122000,20286,1
MutexBased,600,122000,109961,17056,0
MutexBased,700,122000,122000,21880,1
MutexBased,700,122000,82764,16800,0
MutexBased,800,122000,122000,21364,1
MutexBased,800,122000,90753,16171,0
MutexBased,900,122000,122000,18836,1
MutexBased,900,122000,99447,14320,0
MutexBased,1000,122000,122000,21114,1
MutexBased,1000,122000,120022,19429,0
MutexBased,1100,122000,122000,20971,1
MutexBased,1100,122000,89120,14710,0
MutexBased,1200,122000,122000,20984,1
MutexBased,1200,122000,93087,16553,0
MutexBased,1300,122000,122000,20122,1
MutexBased,1300,122000,72331,11920,0
MutexBased,1400,122000,122000,21633,1
MutexBased,1400,122000,93445,16131,0
MutexBased,1500,122000,122000,24780,1
MutexBased,1500,122000,100473,16650,0
MutexBased,1600,122000,122000,22314,1
MutexBased,1600,122000,103720,18195,0
MutexBased,1700,122000,122000,17634,1
MutexBased,1700,122000,78921,13738,0
MutexBased,1800,122000,122000,24104,1
MutexBased,1800,122000,121280,19671,0
MutexBased,1900,122000,122000,18939,1
MutexBased,1900,122000,102710,14919,0
MutexBased,2000,122000,122000,19707,1
MutexBased,2000,122000,92766,16763,0
MutexBased,100,123000,123000,23695,1
MutexBased,100,123000,68177,12939,0
MutexBased,200,123000,123000,24153,1
MutexBased,200,123000,106845,20168,0
MutexBased,300,123000,123000,23204,1
MutexBased,300,123000,103596,18586,0
MutexBased,400,123000,123000,24019,1
MutexBased,400,123000,82878,17052,0
MutexBased,500,123000,123000,19372,1
MutexBased,500,123000,90929,15047,0
MutexBased,600,123000,123000,19768,1
MutexBased,600,123000,88042,14463,0
MutexBased,700,123000,123000,21432,1
MutexBased,700,123000,89566,15416,0
MutexBased,800,123000,123000,21724,1
MutexBased,800,123000,112511,19451,0
MutexBased,900,123000,123000,20263,1
MutexBased,900,123000,97197,14374,0
MutexBased,1000,123000,123000,21129,1
MutexBased,1000,123000,113139,19056,0
MutexBased,1100,123000,123000,19303,1
MutexBased,1100,123000,75106,13786,0
MutexBased,1200,123000,123000,19897,1
MutexBased,1200,123000,94908,16500,0
MutexBased,1300,123000,123000,20485,1
MutexBased,1300,123000,99838,15800,0
MutexBased,1400,123000,123000,21126,1
MutexBased,1400,123000,52636,13174,0
MutexBased,1500,123000,123000,23070,1
MutexBased,1500,123000,82295,13493,0
MutexBased,1600,123000,123000,23369,1
MutexBased,1600,123000,95928,15912,0
MutexBased,1700,123000,123000,16994,1
MutexBased,1700,123000,107617,14997,0
MutexBased,1800,123000,123000,21428,1
MutexBased,1800,123000,99959,17196,0
MutexBased,1900,123000,123000,18384,1
MutexBased,1900,123000,115124,17512,0
MutexBased,2000,123000,123000,20439,1
MutexBased,2000,123000,105633,17144,0
MutexBased,100,124000,124000,24998,1
MutexBased,100,124000,71199,13238,0
MutexBased,200,124000,124000,24074,1
MutexBased,200,124000,102124,18172,0
MutexBased,300,124000,124000,23651,1
MutexBased,300,124000,97315,17782,0
MutexBased,400,124000,124000,23122,1
MutexBased,400,124000,82285,15898,0
MutexBased,500,124000,124000,22109,1
MutexBased,500,124000,100227,15864,0
MutexBased,600,124000,124000,23854,1
MutexBased,600,124000,79035,13761,0
MutexBased,700,124000,124000,21051,1
MutexBased,700,124000,114687,20511,0
MutexBased,800,124000,124000,21941,1
MutexBased,800,124000,77095,14177,0
MutexBased,900,124000,124000,19868,1
MutexBased,900,124000,104256,14977,0
MutexBased,1000,124000,124000,21246,1
MutexBased,1000,124000,72985,12701,0
MutexBased,1100,124000,124000,27601,1
MutexBased,1100,124000,87403,14692,0
MutexBased,1200,124000,124000,20924,1
MutexBased,1200,124000,85624,15287,0
MutexBased,1300,124000,124000,19702,1
MutexBased,1300,124000,96739,17738,0
